x,y,z,a
20,100,160,938254.5
20,100,180,1569640.8
20,100,200,1845269.9
20,100,220,1911828.2
20,100,240,2405577.8
20,100,260,3150116.0
20,100,280,2862695.8
20,100,300,2859098.2
20,100,320,2502353.0
20,100,340,2465484.2
20,100,360,2290773.5
20,100,380,2376588.0
20,100,400,2117952.0
20,100,420,1852603.2
20,100,440,1661500.5
20,100,460,1497254.0
20,100,480,1313173.5
20,100,500,901216.2
20,100,520,2122881.0
20,100,540,3448575.5
20,100,560,3308637.8
20,100,580,2801930.2
20,100,600,2644901.5
20,100,620,2342314.0
20,100,640,2199218.8
20,100,660,2046090.1
20,100,680,1714990.9
20,100,700,1592018.8
20,100,720,1303529.8
20,100,740,1114843.9
20,100,760,1067710.1
20,120,0,49377.01
20,120,20,40710.45
20,120,40,32958.582
20,120,60,26035.232
20,120,80,19891.898
20,120,100,14154.08
20,120,120,5057.5444
20,120,140,7023.8086
20,120,160,40159.457
20,120,180,866526.5
20,120,200,1490529.6
20,120,220,1734819.5
20,120,240,2191458.5
20,120,260,2230470.8
20,120,280,2339326.8
20,120,300,2252114.5
20,120,320,2100946.5
20,120,340,1760036.0
20,120,360,1646778.8
20,120,380,1177919.6
20,120,400,1333155.8
20,120,420,1250102.9
20,120,440,1043324.44
20,120,460,1199826.9
20,120,480,1191819.2
20,120,500,965805.56
20,120,520,969232.1
20,120,540,802670.3
20,120,560,798030.8
20,120,580,921607.6
20,120,600,1274182.8
20,120,620,1547984.9
20,120,640,1397204.5
20,120,660,1545942.6
20,120,680,2011358.4
20,120,700,2051495.6
20,120,720,1799212.1
20,120,740,1709970.8
20,120,760,1688793.1
20,140,0,49402.445
20,140,20,40671.43
20,140,40,32943.59
20,140,60,26044.824
20,140,80,19992.361
20,140,100,14701.091
20,140,120,5671.771
20,140,140,12159.692
20,140,160,1470461.2
20,140,180,1673633.8
20,140,200,1637573.5
20,140,220,1861525.4
20,140,240,1798740.8
20,140,260,1935230.6
20,140,280,1909565.2
20,140,300,1794340.0
20,140,320,1814069.8
20,140,340,1457571.1
20,140,360,1399493.6
20,140,380,1451026.2
20,140,400,1414330.0
20,140,420,1220774.1
20,140,440,1025698.94
20,140,460,971390.4
20,140,480,928374.6
20,140,500,911196.94
20,140,520,1055439.1
20,140,540,1084478.6
20,140,560,2338439.5
20,140,580,2136114.8
20,140,600,2036391.5
20,140,620,2228357.8
20,140,640,1828835.9
20,140,660,2012133.0
20,140,680,1525778.6
20,140,700,1242020.1
20,140,720,1152892.0
20,140,740,1132112.0
20,140,760,1018280.25
20,160,0,49402.527
20,160,20,40714.402
20,160,40,32973.902
20,160,60,26055.756
20,160,80,20028.51
20,160,100,14667.684
20,160,120,4520.5625
20,160,140,6728.1445
20,160,160,1191886.4
20,160,180,1775307.4
20,160,200,2165935.0
20,160,220,1822004.9
20,160,240,1980872.0
20,160,260,1783382.5
20,160,280,1861929.6
20,160,300,1908517.9
20,160,320,1904539.1
20,160,340,1909987.5
20,160,360,2189573.5
20,160,380,2310515.5
20,160,400,2400619.8
20,160,420,2105471.8
20,160,440,2009607.0
20,160,460,2134566.2
20,160,480,1706561.1
20,160,500,1807124.6
20,160,520,785927.3
20,160,540,627490.5
20,160,560,854589.06
20,160,580,1329741.2
20,160,600,1622065.1
20,160,620,1846612.4
20,160,640,1921084.1
20,160,660,1783322.6
20,160,680,1530920.6
20,160,700,1526752.6
20,160,720,1621630.8
20,160,740,1893093.2
20,160,760,2000829.6
20,180,0,49395.527
20,180,20,40710.363
20,180,40,32971.074
20,180,60,26064.271
20,180,80,19916.553
20,180,100,14631.777
20,180,120,4395.361
20,180,140,6733.788
20,180,160,6491.719
20,180,180,11853.195
20,180,200,54681.7
20,180,220,516021.03
20,180,240,1643145.8
20,180,260,2938404.0
20,180,280,2367760.2
20,180,300,2189672.2
20,180,320,2125935.8
20,180,340,2594745.2
20,180,360,2884039.2
20,180,380,2793917.5
20,180,400,4091177.5
20,180,420,3949571.0
20,180,440,3422878.2
20,180,460,3834573.2
20,180,480,3787857.8
20,180,500,3597359.5
20,180,520,2578516.0
20,180,540,1996917.6
20,180,560,1536107.6
20,180,580,1572418.6
20,180,600,1852214.1
20,180,620,2047251.0
20,180,640,1904701.9
20,180,660,1629916.5
20,180,680,1667001.5
20,180,700,2017488.8
20,180,720,2590143.2
20,180,740,2606258.2
20,180,760,2336199.5
20,200,0,49360.574
20,200,20,40692.387
20,200,40,32922.55
20,200,60,26034.365
20,200,80,19790.092
20,200,100,14444.76
20,200,120,3546.545
20,200,140,6759.82
20,200,160,11587.586
20,200,180,11979.023
20,200,200,1871258.5
20,200,220,1444997.0
20,200,240,3142161.8
20,200,260,3203780.0
20,200,280,3436710.0
20,200,300,3485885.2
20,200,320,2979014.0
20,200,340,2939158.8
20,200,360,3523377.2
20,200,380,3705594.0
20,200,400,4004127.5
20,200,420,4442080.5
20,200,440,4075238.0
20,200,460,4089011.5
20,200,480,4190358.5
20,200,500,3849395.0
20,200,520,3852579.0
20,200,540,3297736.0
20,200,560,2974844.5
20,200,580,2874967.2
20,200,600,2977405.5
20,200,620,3790906.0
20,200,640,3750876.8
20,200,660,3518011.0
20,200,680,3273809.8
20,200,700,2774271.2
20,200,720,2197694.0
20,200,740,2090125.9
20,200,760,2043853.2
20,220,0,49411.72
20,220,20,40714.273
20,220,40,32969.03
20,220,60,26060.691
20,220,80,20035.336
20,220,100,14675.505
20,220,120,4446.518
20,220,140,6795.7466
20,220,160,309229.3
20,220,180,992957.75
20,220,200,1932422.8
20,220,220,1777305.1
20,220,240,1890145.6
20,220,260,2776058.2
20,220,280,2610999.0
20,220,300,2591083.5
20,220,320,2230525.2
20,220,340,2423957.2
20,220,360,2692211.0
20,220,380,2436945.8
20,220,400,2556557.5
20,220,420,2719663.0
20,220,440,3162932.5
20,220,460,3077545.8
20,220,480,3075909.0
20,220,500,3229443.0
20,220,520,3300845.2
20,220,540,3275299.5
20,220,560,3337897.2
20,220,580,3262694.0
20,220,600,3068806.2
20,220,620,3090094.8
20,220,640,3824890.0
20,220,660,4094908.5
20,220,680,3797322.2
20,220,700,3702336.8
20,220,720,3407681.5
20,220,740,3362694.8
20,220,760,3578459.2
20,240,0,49369.754
20,240,20,40719.92
20,240,40,32973.844
20,240,60,26059.25
20,240,80,20022.393
20,240,100,14668.825
20,240,120,4259.9224
20,240,140,8150.3286
20,240,160,7581.205
20,240,180,6585.0845
20,240,200,1838838.1
20,240,220,1719685.9
20,240,240,1765898.4
20,240,260,2005252.6
20,240,280,2692592.0
20,240,300,2362403.2
20,240,320,2579122.8
20,240,340,2411594.5
20,240,360,2834057.8
20,240,380,3074120.8
20,240,400,2769786.2
20,240,420,3019805.0
20,240,440,2080013.8
20,240,460,2314262.8
20,240,480,2532731.0
20,240,500,2249669.5
20,240,520,2100865.0
20,240,540,2140000.5
20,240,560,2340682.8
20,240,580,3158673.5
20,240,600,2924004.5
20,240,620,3555215.0
20,240,640,2902376.5
20,240,660,2754485.8
20,240,680,2497227.2
20,240,700,2604105.2
20,240,720,2776308.8
20,240,740,2374313.5
20,240,760,4193328.5
40,0,0,49422.406
40,0,20,40716.07
40,0,40,32943.79
40,0,60,26051.12
40,0,80,20001.984
40,0,100,14641.453
40,0,120,4534.474
40,0,140,6473.059
40,0,160,6883.0684
40,0,180,760956.94
40,0,200,1795385.2
40,0,220,1687565.2
40,0,240,1730647.1
40,0,260,2182971.5
40,0,280,1865517.5
40,0,300,2418888.8
40,0,320,2517105.2
40,0,340,2837172.8
40,0,360,2832234.8
40,0,380,2746337.2
40,0,400,2746821.8
40,0,420,2026178.1
40,0,440,2120448.8
40,0,460,2911124.8
40,0,480,3372721.5
40,0,500,2953226.5
40,0,520,3066629.5
40,0,540,3301774.8
40,0,560,3036798.0
40,0,580,2926689.5
40,0,600,2997573.5
40,0,620,2971837.8
40,0,640,2760777.8
40,0,660,2507409.0
40,0,680,2592928.0
40,0,700,2578388.8
40,0,720,1986004.6
40,0,740,4079278.8
40,0,760,4266941.0
40,20,0,49397.293
40,20,20,40713.973
40,20,40,32976.938
40,20,60,26062.164
40,20,80,20037.416
40,20,100,14733.544
40,20,120,4458.9062
40,20,140,6361.23
40,20,160,1684051.8
40,20,180,1721719.2
40,20,200,2175671.0
40,20,220,2634397.0
40,20,240,2461476.2
40,20,260,2746443.8
40,20,280,2320236.5
40,20,300,2289741.5
40,20,320,2158252.5
40,20,340,2657582.2
40,20,360,2505278.0
40,20,380,2663398.2
40,20,400,2252806.5
40,20,420,2450977.5
40,20,440,2494169.8
40,20,460,2970880.8
40,20,480,3226644.0
40,20,500,3442173.2
40,20,520,3492950.2
40,20,540,3227518.8
40,20,560,2672631.0
40,20,580,2509674.8
40,20,600,2393358.0
40,20,620,2432095.2
40,20,640,2402586.5
40,20,660,2719792.0
40,20,680,2569679.8
40,20,700,2613522.5
40,20,720,3074264.2
40,20,740,4273709.5
40,20,760,3940001.0
40,40,0,49411.8
40,40,20,40721.92
40,40,40,32971.598
40,40,60,26012.303
40,40,80,19959.479
40,40,100,14387.958
40,40,120,4876.6045
40,40,140,6537.1353
40,40,160,1472921.5
40,40,180,2043123.6
40,40,200,2166114.5
40,40,220,2508450.2
40,40,240,3361100.0
40,40,260,2700449.0
40,40,280,1625007.1
40,40,300,1892332.6
40,40,320,2429391.5
40,40,340,2176805.5
40,40,360,2591819.2
40,40,380,2102802.8
40,40,400,2246236.8
40,40,420,2386839.5
40,40,440,2439226.0
40,40,460,4117890.2
40,40,480,3554918.2
40,40,500,3301528.2
40,40,520,3147950.5
40,40,540,3447077.2
40,40,560,4046170.0
40,40,580,3647294.5
40,40,600,3736769.0
40,40,620,4123263.2
40,40,640,3797205.2
40,40,660,3001476.2
40,40,680,2884587.5
40,40,700,2714279.8
40,40,720,4380765.0
40,40,740,4206998.5
40,40,760,3628880.0
40,60,0,49386.316
40,60,20,40718.383
40,60,40,32895.36
40,60,60,25992.115
40,60,80,19910.127
40,60,100,14641.183
40,60,120,3994.699
40,60,140,6615.1777
40,60,160,14271.504
40,60,180,2214386.8
40,60,200,3203740.0
40,60,220,2593401.5
40,60,240,4157306.0
40,60,260,3443580.8
40,60,280,2708247.8
40,60,300,2062850.9
40,60,320,1501443.4
