x,y,z,a
20,60,220,3164608.2
20,60,240,2298748.0
20,60,260,2590519.2
20,60,280,2656271.2
20,60,300,2413162.8
20,60,320,1739329.2
20,60,340,1234085.1
20,60,360,1378594.4
20,60,380,875279.0
20,60,400,1867247.0
20,60,420,1708531.9
20,60,440,1882214.1
20,60,460,1623912.1
20,60,480,2995094.0
20,60,500,3032663.2
20,60,520,3434892.5
20,60,540,3076782.2
20,60,560,2832449.5
20,60,580,3263010.8
20,60,600,3433407.8
20,60,620,3230341.2
20,60,640,3009939.5
20,60,660,3019639.8
20,60,680,3009285.5
20,60,700,3181423.2
20,60,720,3191757.0
20,60,740,3122552.5
20,60,760,3014984.2
20,80,0,49407.312
20,80,20,40730.473
20,80,40,32927.06
20,80,60,25974.139
20,80,80,19692.2
20,80,100,14568.718
20,80,120,4959.437
20,80,140,5945.7085
20,80,160,2265093.2
20,80,180,3822515.8
20,80,200,4189882.8
20,80,220,3676073.0
20,80,240,3601616.0
20,80,260,2961228.5
20,80,280,2636222.2
20,80,300,2340851.0
20,80,320,1913629.6
20,80,340,2029942.9
20,80,360,2018979.0
20,80,380,2480114.8
20,80,400,2586345.2
20,80,420,2597059.0
20,80,440,2638327.2
20,80,460,2275437.8
20,80,480,2409002.2
20,80,500,2596800.5
20,80,520,2774809.8
20,80,540,2904726.5
20,80,560,3325430.0
20,80,580,3689619.0
20,80,600,3194402.8
20,80,620,2855560.8
20,80,640,2437631.8
20,80,660,2236672.2
20,80,680,1996711.8
20,80,700,2051982.8
20,80,720,2361873.8
20,80,740,2633685.5
20,80,760,2356329.8
20,100,0,49413.273
20,100,20,40724.754
20,100,40,32983.9
20,100,60,26060.334
20,100,80,20039.766
20,100,100,14479.937
20,100,120,4207.744
20,100,140,6116.656
20,100,160,1410885.5
20,100,180,1694756.2
20,100,200,2438360.2
20,100,220,3133988.5
20,100,240,3223746.2
20,100,260,3593757.2
20,100,280,4064835.5
20,100,300,3604572.0
20,100,320,3220771.2
20,100,340,2874333.2
20,100,360,2693567.5
20,100,380,2399919.5
20,100,400,1940398.6
20,100,420,2201339.5
20,100,440,2179923.0
20,100,460,1555975.6
20,100,480,882282.1
20,100,500,1126884.6
20,100,520,1109731.5
20,100,540,1143074.5
20,100,560,1757622.6
20,100,580,3305288.8
20,100,600,3292258.2
20,100,620,3050328.0
20,100,640,2511218.8
20,100,660,2345092.8
20,100,680,2197998.2
20,100,700,2046124.1
20,100,720,1852118.9
20,100,740,1670407.1
20,100,760,1520454.8
20,120,0,49397.023
20,120,20,40713.332
20,120,40,32926.92
20,120,60,26069.518
20,120,80,19966.484
20,120,100,14379.853
20,120,120,6212.654
20,120,140,3538.1724
20,120,160,1285298.4
20,120,180,1795087.2
20,120,200,1637098.5
20,120,220,1938878.0
20,120,240,2021802.5
20,120,260,2902244.2
20,120,280,3000315.0
20,120,300,3086231.5
20,120,320,2758782.0
20,120,340,2368576.8
20,120,360,1958531.2
20,120,380,1064086.8
20,120,400,1144468.0
20,120,420,1161628.5
20,120,440,1218059.8
20,120,460,1200088.8
20,120,480,1127790.9
20,120,500,972590.44
20,120,520,970319.75
20,120,540,771434.6
20,120,560,842728.0
20,120,580,1160295.0
20,120,600,1385550.4
20,120,620,1590718.1
20,120,640,1512191.0
20,120,660,1678266.0
20,120,680,1970176.9
20,120,700,2064750.2
20,120,720,2028090.5
20,120,740,1906519.8
20,120,760,1775893.2
20,140,0,49387.19
20,140,20,40695.85
20,140,40,32942.785
20,140,60,26052.021
20,140,80,19844.396
20,140,100,14512.462
20,140,120,4443.2583
20,140,140,615508.8
20,140,160,2080034.4
20,140,180,1755276.0
20,140,200,2063756.2
20,140,220,1960503.8
20,140,240,1957719.8
20,140,260,2077041.0
20,140,280,1829914.4
20,140,300,1661433.4
20,140,320,1571128.0
20,140,340,1586723.4
20,140,360,1335848.9
20,140,380,1261805.9
20,140,400,1197404.6
20,140,420,1082454.6
20,140,440,1070690.4
20,140,460,1124740.6
20,140,480,1172148.8
20,140,500,1321234.1
20,140,520,1241009.8
20,140,540,1218850.4
20,140,560,2375436.0
20,140,580,2075754.5
20,140,600,2015217.0
20,140,620,1739455.8
20,140,640,1601927.9
20,140,660,1490705.4
20,140,680,1620761.8
20,140,700,1453873.0
20,140,720,1386892.1
20,140,740,1211098.4
20,140,760,1262421.8
20,160,0,49400.348
20,160,20,40712.973
20,160,40,32972.17
20,160,60,26053.988
